1302;2013-12-31T00:00:00+0100;0.7;0.0
1303;2013-12-31T00:00:00+0100;0.7;0.0
1304;2013-12-31T00:00:00+0100;0.7;0.0
1305;2013-12-31T00:00:00+0100;0.7;0.0
1306;2013-12-31T00:00:00+0100;0.7;0.0
1401;2013-12-31T00:00:00+0100;0.7;0.0
1402;2013-12-31T00:00:00+0100;0.7;0.0
1403;2013-12-31T00:00:00+0100;0.7;0.0
1404;2013-12-31T00:00:00+0100;0.7;0.0
1405;2013-12-31T00:00:00+0100;0.7;0.0
1406;2013-12-31T00:00:00+0100;0.7;0.0
1501;2013-12-31T00:00:00+0100;0.7;0.0
1502;2013-12-31T00:00:00+0100;0.7;0.0
1503;2013-12-31T00:00:00+0100;0.7;0.0
1504;2013-12-31T00:00:00+0100;0.7;0.0
1505;2013-12-31T00:00:00+0100;0.7;0.0
1506;2013-12-31T00:00:00+0100;0.7;0.0
1601;2013-12-31T00:00:00+0100;0.7;0.0
1602;2013-12-31T00:00:00+0100;0.7;0.0
1603;2013-12-31T00:00:00+0100;0.7;0.0
1604;2013-12-31T00:00:00+0100;0.7;0.0
1605;2013-12-31T00:00:00+0100;0.7;0.0
1606;2013-12-31T00:00:00+0100;0.7;0.0
1701;2013-12-31T00:00:00+0100;0.7;0.0
1702;2013-12-31T00:00:00+0100;0.7;0.0
1703;2013-12-31T00:00:00+0100;0.7;0.0
1704;2013-12-31T00:00:00+0100;0.7;0.0
1705;2013-12-31T00:00:00+0100;0.7;0.0
1706;2013-12-31T00:00:00+0100;0.7;0.0
1801;2013-12-31T00:00:00+0100;0.7;0.0
1802;2013-12-31T00:00:00+0100;0.7;0.0
1803;2013-12-31T00:00:00+0100;0.7;0.0
1804;2013-12-31T00:00:00+0100;0.7;0.0
1805;2013-12-31T00:00:00+0100;0.7;0.0
1806;2013-12-31T00:00:00+0100;0.7;0.0
1901;2013-12-31T00:00:00+0100;0.7;0.0
1902;2013-12-31T00:00:00+0100;0.7;0.0
1903;2013-12-31T00:00:00+0100;0.7;0.0
1904;2013-12-31T00:00:00+0100;0.7;0.0
1905;2013-12-31T00:00:00+0100;0.7;0.0
1906;2013-12-31T00:00:00+0100;0.7;0.0
1907;2013-12-31T00:00:00+0100;0.7;0.0
2001;2013-12-31T00:00:00+0100;0.7;0.0
2002;2013-12-31T00:00:00+0100;0.7;0.0
2003;2013-12-31T00:00:00+0100;0.7;0.0
2004;2013-12-31T00:00:00+0100;0.7;0.0
2005;2013-12-31T00:00:00+0100;0.7;0.0
2006;2013-12-31T00:00:00+0100;0.7;0.0
2007;2013-12-31T00:00:00+0100;0.7;0.0
2101;2013-12-31T00:00:00+0100;0.7;0.0
2102;2013-12-31T00:00:00+0100;0.7;0.0
2103;2013-12-31T00:00:00+0100;0.7;0.0
2104;2013-12-31T00:00:00+0100;0.7;0.0
2105;2013-12-31T00:00:00+0100;0.7;0.0
2106;2013-12-31T00:00:00+0100;0.7;0.0
2107;2013-12-31T00:00:00+0100;0.7;0.0
2201;2013-12-31T00:00:00+0100;0.7;0.0
2202;2013-12-31T00:00:00+0100;0.7;0.0
2203;2013-12-31T00:00:00+0100;0.7;0.0
2204;2013-12-31T00:00:00+0100;0.7;0.0
2205;2013-12-31T00:00:00+0100;0.7;0.0
2206;2013-12-31T00:00:00+0100;0.7;0.0
2207;2013-12-31T00:00:00+0100;0.7;0.0
2301;2013-12-31T00:00:00+0100;0.7;0.0
2302;2013-12-31T00:00:00+0100;0.7;0.0
2303;2013-12-31T00:00:00+0100;0.7;0.0
2304;2013-12-31T00:00:00+0100;0.7;0.0
2305;2013-12-31T00:00:00+0100;0.7;0.0
2306;2013-12-31T00:00:00+0100;0.7;0.0
2307;2013-12-31T00:00:00+0100;0.7;0.0
2401;2013-12-31T00:00:00+0100;0.7;0.0
2402;2013-12-31T00:00:00+0100;0.7;0.0
2403;2013-12-31T00:00:00+0100;0.7;0.0
2404;2013-12-31T00:00:00+0100;0.7;0.0
2405;2013-12-31T00:00:00+0100;0.7;0.0
2406;2013-12-31T00:00:00+0100;0.7;0.0
2407;2013-12-31T00:00:00+0100;0.7;0.0
2501;2013-12-31T00:00:00+0100;0.7;0.0
2502;2013-12-31T00:00:00+0100;0.7;0.0
2503;2013-12-31T00:00:00+0100;0.7;0.0
2504;2013-12-31T00:00:00+0100;0.7;0.0
2505;2013-12-31T00:00:00+0100;0.7;0.0
2506;2013-12-31T00:00:00+0100;0.7;0.0
2507;2013-12-31T00:00:00+0100;0.7;0.0
2601;2013-12-31T00:00:00+0100;0.7;0.0
2602;2013-12-31T00:00:00+0100;0.7;0.0
2603;2013-12-31T00:00:00+0100;0.7;0.0
2604;2013-12-31T00:00:00+0100;0.7;0.0
2605;2013-12-31T00:00:00+0100;0.7;0.0
2606;2013-12-31T00:00:00+0100;0.7;0.0
2607;2013-12-31T00:00:00+0100;0.7;0.0
2701;2013-12-31T00:00:00+0100;0.7;0.0
2702;2013-12-31T00:00:00+0100;0.7;0.0
2703;2013-12-31T00:00:00+0100;0.7;0.0
2704;2013-12-31T00:00:00+0100;0.7;0.0
2705;2013-12-31T00:00:00+0100;0.7;0.0
2706;2013-12-31T00:00:00+0100;0.7;0.0
2707;2013-12-31T00:00:00+0100;0.7;0.0
2801;2013-12-31T00:00:00+0100;0.7;0.0
2802;2013-12-31T00:00:00+0100;0.7;0.0
2803;2013-12-31T00:00:00+0100;0.7;0.0
2804;2013-12-31T00:00:00+0100;0.7;0.0
2805;2013-12-31T00:00:00+0100;0.7;0.0
2806;2013-12-31T00:00:00+0100;0.7;0.0
2807;2013-12-31T00:00:00+0100;0.7;0.0
2808;2013-12-31T00:00:00+0100;0.7;0.0
2901;2013-12-31T00:00:00+0100;0.7;0.0
2902;2013-12-31T00:00:00+0100;0.7;0.0
2903;2013-12-31T00:00:00+0100;0.7;0.0
2904;2013-12-31T00:00:00+0100;0.7;0.0
2905;2013-12-31T00:00:00+0100;0.7;0.0
2906;2013-12-31T00:00:00+0100;0.7;0.0
2907;2013-12-31T00:00:00+0100;0.7;0.0
2908;2013-12-31T00:00:00+0100;0.7;0.0
3001;2013-12-31T00:00:00+0100;0.7;0.0
3002;2013-12-31T00:00:00+0100;0.7;0.0
3003;2013-12-31T00:00:00+0100;0.7;0.0
3004;2013-12-31T00:00:00+0100;0.7;0.0
3005;2013-12-31T00:00:00+0100;0.7;0.0
3006;2013-12-31T00:00:00+0100;0.7;0.0
3007;2013-12-31T00:00:00+0100;0.7;0.0
3008;2013-12-31T00:00:00+0100;0.7;0.0
3101;2013-12-31T00:00:00+0100;0.7;0.0
3102;2013-12-31T00:00:00+0100;0.7;0.0
3103;2013-12-31T00:00:00+0100;0.7;0.0
3104;2013-12-31T00:00:00+0100;0.7;0.0
3105;2013-12-31T00:00:00+0100;0.7;0.0
3106;2013-12-31T00:00:00+0100;0.7;0.0
3107;2013-12-31T00:00:00+0100;0.7;0.0
3108;2013-12-31T00:00:00+0100;0.7;0.0
3201;2013-12-31T00:00:00+0100;0.7;0.0
3202;2013-12-31T00:00:00+0100;0.7;0.0
3203;2013-12-31T00:00:00+0100;0.7;0.0
3204;2013-12-31T00:00:00+0100;0.7;0.0
3205;2013-12-31T00:00:00+0100;0.7;0.0
3206;2013-12-31T00:00:00+0100;0.7;0.0
3207;2013-12-31T00:00:00+0100;0.7;0.0
3208;2013-12-31T00:00:00+0100;0.7;0.0
3301;2013-12-31T00:00:00+0100;0.7;0.0
3302;2013-12-31T00:00:00+0100;0.7;0.0
3303;2013-12-31T00:00:00+0100;0.7;0.0
3304;2013-12-31T00:00:00+0100;0.7;0.0
3305;2013-12-31T00:00:00+0100;0.7;0.0
3306;2013-12-31T00:00:00+0100;0.7;0.0
3307;2013-12-31T00:00:00+0100;0.7;0.0
3308;2013-12-31T00:00:00+0100;0.7;0.0
3401;2013-12-31T00:00:00+0100;0.7;0.0
3402;2013-12-31T00:00:00+0100;0.7;0.0
3403;2013-12-31T00:00:00+0100;0.7;0.0
3404;2013-12-31T00:00:00+0100;0.7;0.0
3405;2013-12-31T00:00:00+0100;0.7;0.0
3406;2013-12-31T00:00:00+0100;0.7;0.0
3407;2013-12-31T00:00:00+0100;0.7;0.0
3501;2013-12-31T00:00:00+0100;0.7;0.0
3502;2013-12-31T00:00:00+0100;0.7;0.0
3503;2013-12-31T00:00:00+0100;0.7;0.0
3504;2013-12-31T00:00:00+0100;0.7;0.0
3505;2013-12-31T00:00:00+0100;0.7;0.0
3506;2013-12-31T00:00:00+0100;0.7;0.0
3601;2013-12-31T00:00:00+0100;0.7;0.0
3602;2013-12-31T00:00:00+0100;0.7;0.0
3603;2013-12-31T00:00:00+0100;0.7;0.0
3604;2013-12-31T00:00:00+0100;0.7;0.0
3605;2013-12-31T00:00:00+0100;0.7;0.0
3606;2013-12-31T00:00:00+0100;0.7;0.0
3701;2013-12-31T00:00:00+0100;0.7;0.0
3702;2013-12-31T00:00:00+0100;0.7;0.0
3703;2013-12-31T00:00:00+0100;0.7;0.0
3704;2013-12-31T00:00:00+0100;0.7;0.0
3705;2013-12-31T00:00:00+0100;0.7;0.0
3801;2013-12-31T00:00:00+0100;0.7;0.0
3802;2013-12-31T00:00:00+0100;0.7;0.0
3803;2013-12-31T00:00:00+0100;0.7;0.0
3804;2013-12-31T00:00:00+0100;0.7;0.0
3901;2013-12-31T00:00:00+0100;0.7;0.0
3902;2013-12-31T00:00:00+0100;0.7;0.0
3903;2013-12-31T00:00:00+0100;0.7;0.0
3904;2013-12-31T00:00:00+0100;0.7;0.0
4001;2013-12-31T00:00:00+0100;0.7;0.0
4002;2013-12-31T00:00:00+0100;0.7;0.0
4003;2013-12-31T00:00:00+0100;0.7;0.0
4101;2013-12-31T00:00:00+0100;0.7;0.0
4102;2013-12-31T00:00:00+0100;0.7;0.0
4201;2013-12-31T00:00:00+0100;0.7;0.0
4202;2013-12-31T00:00:00+0100;0.7;0.0
4301;2013-12-31T00:00:00+0100;0.7;0.0
4401;2013-12-31T00:00:00+0100;0.7;0.0
5;2013-12-31T00:00:00+0100;3.5;0.0
6;2013-12-31T00:00:00+0100;3.5;0.0
7;2013-12-31T00:00:00+0100;3.5;0.0
8;2013-12-31T00:00:00+0100;3.5;0.0
9;2013-12-31T00:00:00+0100;3.5;0.0
10;2013-12-31T00:00:00+0100;3.5;0.0
11;2013-12-31T00:00:00+0100;3.5;0.0
12;2013-12-31T00:00:00+0100;3.5;0.0
13;2013-12-31T00:00:00+0100;3.5;0.0
14;2013-12-31T00:00:00+0100;3.5;0.0
15;2013-12-31T00:00:00+0100;3.5;0.0
16;2013-12-31T00:00:00+0100;3.5;0.0
17;2013-12-31T00:00:00+0100;3.5;0.0
18;2013-12-31T00:00:00+0100;3.5;0.0
19;2013-12-31T00:00:00+0100;3.5;0.0
20;2013-12-31T00:00:00+0100;3.5;0.0
21;2013-12-31T00:00:00+0100;3.5;0.0
22;2013-12-31T00:00:00+0100;3.5;0.0
23;2013-12-31T00:00:00+0100;3.5;0.0
24;2013-12-31T00:00:00+0100;3.5;0.0
25;2013-12-31T00:00:00+0100;3.5;0.0
26;2013-12-31T00:00:00+0100;3.5;0.0
27;2013-12-31T00:00:00+0100;3.5;0.0
28;2013-12-31T00:00:00+0100;3.5;0.0
29;2013-12-31T00:00:00+0100;3.5;0.0
30;2013-12-31T00:00:00+0100;3.5;0.0
31;2013-12-31T00:00:00+0100;3.5;0.0
32;2013-12-31T00:00:00+0100;3.5;0.0
33;2013-12-31T00:00:00+0100;3.5;0.0
34;2013-12-31T00:00:00+0100;3.5;0.0
35;2013-12-31T00:00:00+0100;3.5;0.0
36;2013-12-31T00:00:00+0100;3.5;0.0
37;2013-12-31T00:00:00+0100;3.5;0.0
38;2013-12-31T00:00:00+0100;3.5;0.0
39;2013-12-31T00:00:00+0100;3.5;0.0
40;2013-12-31T00:00:00+0100;3.5;0.0
41;2013-12-31T00:00:00+0100;3.5;0.0
42;2013-12-31T00:00:00+0100;3.5;0.0
43;2013-12-31T00:00:00+0100;3.5;0.0
44;2013-12-31T00:00:00+0100;3.5;0.0
45;2013-12-31T00:00:00+0100;3.5;0.0
46;2013-12-31T00:00:00+0100;3.5;0.0
47;2013-12-31T00:00:00+0100;3.5;0.0
48;2013-12-31T00:00:00+0100;3.5;0.0
49;2013-12-31T00:00:00+0100;3.5;0.0
50;2013-12-31T00:00:00+0100;3.5;0.0
51;2013-12-31T00:00:00+0100;3.5;0.0
52;2013-12-31T00:00:00+0100;3.5;0.0
53;2013-12-31T00:00:00+0100;3.5;0.0
54;2013-12-31T00:00:00+0100;3.5;0.0
55;2013-12-31T00:00:00+0100;3.5;0.0
56;2013-12-31T00:00:00+0100;3.5;0.0
57;2013-12-31T00:00:00+0100;3.5;0.0
58;2013-12-31T00:00:00+0100;3.5;0.0
59;2013-12-31T00:00:00+0100;3.5;0.0
60;2013-12-31T00:00:00+0100;3.5;0.0
61;2013-12-31T00:00:00+0100;3.5;0.0
106;2013-12-31T00:00:00+0100;3.5;0.0
107;2013-12-31T00:00:00+0100;3.5;0.0
108;2013-12-31T00:00:00+0100;3.5;0.0
109;2013-12-31T00:00:00+0100;3.5;0.0
110;2013-12-31T00:00:00+0100;3.5;0.0
111;2013-12-31T00:00:00+0100;3.5;0.0
112;2013-12-31T00:00:00+0100;3.5;0.0
113;2013-12-31T00:00:00+0100;3.5;0.0
114;2013-12-31T00:00:00+0100;3.5;0.0
115;2013-12-31T00:00:00+0100;3.5;0.0
116;2013-12-31T00:00:00+0100;3.5;0.0
117;2013-12-31T00:00:00+0100;3.5;0.0
118;2013-12-31T00:00:00+0100;3.5;0.0
119;2013-12-31T00:00:00+0100;3.5;0.0
120;2013-12-31T00:00:00+0100;3.5;0.0
121;2013-12-31T00:00:00+0100;3.5;0.0
122;2013-12-31T00:00:00+0100;3.5;0.0
123;2013-12-31T00:00:00+0100;3.5;0.0
124;2013-12-31T00:00:00+0100;3.5;0.0
125;2013-12-31T00:00:00+0100;3.5;0.0
126;2013-12-31T00:00:00+0100;3.5;0.0
127;2013-12-31T00:00:00+0100;3.5;0.0
128;2013-12-31T00:00:00+0100;3.5;0.0
129;2013-12-31T00:00:00+0100;3.5;0.0
130;2013-12-31T00:00:00+0100;3.5;0.0
131;2013-12-31T00:00:00+0100;3.5;0.0
132;2013-12-31T00:00:00+0100;3.5;0.0
133;2013-12-31T00:00:00+0100;3.5;0.0
134;2013-12-31T00:00:00+0100;3.5;0.0
135;2013-12-31T00:00:00+0100;3.5;0.0
136;2013-12-31T00:00:00+0100;3.5;0.0
137;2013-12-31T00:00:00+0100;3.5;0.0
138;2013-12-31T00:00:00+0100;3.5;0.0
139;2013-12-31T00:00:00+0100;3.5;0.0
140;2013-12-31T00:00:00+0100;3.5;0.0
141;2013-12-31T00:00:00+0100;3.5;0.0
142;2013-12-31T00:00:00+0100;3.5;0.0
143;2013-12-31T00:00:00+0100;3.5;0.0
144;2013-12-31T00:00:00+0100;3.5;0.0
145;2013-12-31T00:00:00+0100;3.5;0.0
146;2013-12-31T00:00:00+0100;3.5;0.0
147;2013-12-31T00:00:00+0100;3.5;0.0
148;2013-12-31T00:00:00+0100;3.5;0.0
149;2013-12-31T00:00:00+0100;3.5;0.0
150;2013-12-31T00:00:00+0100;3.5;0.0
151;2013-12-31T00:00:00+0100;3.5;0.0
152;2013-12-31T00:00:00+0100;3.5;0.0
153;2013-12-31T00:00:00+0100;3.5;0.0
154;2013-12-31T00:00:00+0100;3.5;0.0
155;2013-12-31T00:00:00+0100;3.5;0.0
156;2013-12-31T00:00:00+0100;3.5;0.0
157;2013-12-31T00:00:00+0100;3.5;0.0
158;2013-12-31T00:00:00+0100;3.5;0.0
159;2013-12-31T00:00:00+0100;3.5;0.0
160;2013-12-31T00:00:00+0100;3.5;0.0
161;2013-12-31T00:00:00+0100;3.5;0.0
206;2013-12-31T00:00:00+0100;3.5;0.0
207;2013-12-31T00:00:00+0100;3.5;0.0
208;2013-12-31T00:00:00+0100;3.5;0.0
209;2013-12-31T00:00:00+0100;3.5;0.0
210;2013-12-31T00:00:00+0100;3.5;0.0
211;2013-12-31T00:00:00+0100;3.5;0.0
212;2013-12-31T00:00:00+0100;3.5;0.0
213;2013-12-31T00:00:00+0100;3.5;0.0
214;2013-12-31T00:00:00+0100;3.5;0.0
215;2013-12-31T00:00:00+0100;3.5;0.0
216;2013-12-31T00:00:00+0100;3.5;0.0
217;2013-12-31T00:00:00+0100;3.5;0.0
218;2013-12-31T00:00:00+0100;3.5;0.0
219;2013-12-31T00:00:00+0100;3.5;0.0
220;2013-12-31T00:00:00+0100;3.5;0.0
221;2013-12-31T00:00:00+0100;3.5;0.0
222;2013-12-31T00:00:00+0100;3.5;0.0
223;2013-12-31T00:00:00+0100;3.5;0.0
224;2013-12-31T00:00:00+0100;3.5;0.0
225;2013-12-31T00:00:00+0100;3.5;0.0
226;2013-12-31T00:00:00+0100;3.5;0.0
227;2013-12-31T00:00:00+0100;3.5;0.0
228;2013-12-31T00:00:00+0100;3.5;0.0
229;2013-12-31T00:00:00+0100;3.5;0.0
230;2013-12-31T00:00:00+0100;3.5;0.0
231;2013-12-31T00:00:00+0100;3.5;0.0
232;2013-12-31T00:00:00+0100;3.5;0.0
233;2013-12-31T00:00:00+0100;3.5;0.0
234;2013-12-31T00:00:00+0100;3.5;0.0
235;2013-12-31T00:00:00+0100;3.5;0.0
236;2013-12-31T00:00:00+0100;3.5;0.0
237;2013-12-31T00:00:00+0100;3.5;0.0
238;2013-12-31T00:00:00+0100;3.5;0.0
239;2013-12-31T00:00:00+0100;3.5;0.0
240;2013-12-31T00:00:00+0100;3.5;0.0
241;2013-12-31T00:00:00+0100;3.5;0.0
242;2013-12-31T00:00:00+0100;3.5;0.0
243;2013-12-31T00:00:00+0100;3.5;0.0
244;2013-12-31T00:00:00+0100;3.5;0.0
245;2013-12-31T00:00:00+0100;3.5;0.0
246;2013-12-31T00:00:00+0100;3.5;0.0
247;2013-12-31T00:00:00+0100;3.5;0.0
248;2013-12-31T00:00:00+0100;3.5;0.0
249;2013-12-31T00:00:00+0100;3.5;0.0
250;2013-12-31T00:00:00+0100;3.5;0.0
251;2013-12-31T00:00:00+0100;3.5;0.0
252;2013-12-31T00:00:00+0100;3.5;0.0
253;2013-12-31T00:00:00+0100;3.5;0.0
254;2013-12-31T00:00:00+0100;3.5;0.0
255;2013-12-31T00:00:00+0100;3.5;0.0
256;2013-12-31T00:00:00+0100;3.5;0.0
257;2013-12-31T00:00:00+0100;3.5;0.0
258;2013-12-31T00:00:00+0100;3.5;0.0
259;2013-12-31T00:00:00+0100;3.5;0.0
260;2013-12-31T00:00:00+0100;3.5;0.0
261;2013-12-31T00:00:00+0100;3.5;0.0
306;2013-12-31T00:00:00+0100;3.5;0.0
307;2013-12-31T00:00:00+0100;3.5;0.0
308;2013-12-31T00:00:00+0100;3.5;0.0
309;2013-12-31T00:00:00+0100;3.5;0.0
310;2013-12-31T00:00:00+0100;3.5;0.0
311;2013-12-31T00:00:00+0100;3.5;0.0
312;2013-12-31T00:00:00+0100;3.5;0.0
313;2013-12-31T00:00:00+0100;3.5;0.0
314;2013-12-31T00:00:00+0100;3.5;0.0
315;2013-12-31T00:00:00+0100;3.5;0.0
316;2013-12-31T00:00:00+0100;3.5;0.0
317;2013-12-31T00:00:00+0100;3.5;0.0
318;2013-12-31T00:00:00+0100;3.5;0.0
319;2013-12-31T00:00:00+0100;3.5;0.0
320;2013-12-31T00:00:00+0100;3.5;0.0
321;2013-12-31T00:00:00+0100;3.5;0.0
322;2013-12-31T00:00:00+0100;3.5;0.0
323;2013-12-31T00:00:00+0100;3.5;0.0
324;2013-12-31T00:00:00+0100;3.5;0.0
325;2013-12-31T00:00:00+0100;3.5;0.0
326;2013-12-31T00:00:00+0100;3.5;0.0
327;2013-12-31T00:00:00+0100;3.5;0.0
328;2013-12-31T00:00:00+0100;3.5;0.0
329;2013-12-31T00:00:00+0100;3.5;0.0
330;2013-12-31T00:00:00+0100;3.5;0.0
331;2013-12-31T00:00:00+0100;3.5;0.0
332;2013-12-31T00:00:00+0100;3.5;0.0
333;2013-12-31T00:00:00+0100;3.5;0.0
334;2013-12-31T00:00:00+0100;3.5;0.0
335;2013-12-31T00:00:00+0100;3.5;0.0
336;2013-12-31T00:00:00+0100;3.5;0.0
337;2013-12-31T00:00:00+0100;3.5;0.0
338;2013-12-31T00:00:00+0100;3.5;0.0
339;2013-12-31T00:00:00+0100;3.5;0.0
340;2013-12-31T00:00:00+0100;3.5;0.0
341;2013-12-31T00:00:00+0100;3.5;0.0
342;2013-12-31T00:00:00+0100;3.5;0.0
343;2013-12-31T00:00:00+0100;3.5;0.0
344;2013-12-31T00:00:00+0100;3.5;0.0
345;2013-12-31T00:00:00+0100;3.5;0.0
346;2013-12-31T00:00:00+0100;3.5;0.0
347;2013-12-31T00:00:00+0100;3.5;0.0
348;2013-12-31T00:00:00+0100;3.5;0.0
349;2013-12-31T00:00:00+0100;3.5;0.0
350;2013-12-31T00:00:00+0100;3.5;0.0
351;2013-12-31T00:00:00+0100;3.5;0.0
352;2013-12-31T00:00:00+0100;3.5;0.0
353;2013-12-31T00:00:00+0100;3.5;0.0
354;2013-12-31T00:00:00+0100;3.5;0.0
355;2013-12-31T00:00:00+0100;3.5;0.0
356;2013-12-31T00:00:00+0100;3.5;0.0
357;2013-12-31T00:00:00+0100;3.5;0.0
358;2013-12-31T00:00:00+0100;3.5;0.0
359;2013-12-31T00:00:00+0100;3.5;0.0
360;2013-12-31T00:00:00+0100;3.5;0.0
361;2013-12-31T00:00:00+0100;3.5;0.0
406;2013-12-31T00:00:00+0100;3.5;0.0
407;2013-12-31T00:00:00+0100;3.5;0.0
408;2013-12-31T00:00:00+0100;3.5;0.0
409;2013-12-31T00:00:00+0100;3.5;0.0
410;2013-12-31T00:00:00+0100;3.5;0.0
411;2013-12-31T00:00:00+0100;3.5;0.0
412;2013-12-31T00:00:00+0100;3.5;0.0
413;2013-12-31T00:00:00+0100;3.5;0.0
414;2013-12-31T00:00:00+0100;3.5;0.0
415;2013-12-31T00:00:00+0100;3.5;0.0
416;2013-12-31T00:00:00+0100;3.5;0.0
417;2013-12-31T00:00:00+0100;3.5;0.0
418;2013-12-31T00:00:00+0100;3.5;0.0
419;2013-12-31T00:00:00+0100;3.5;0.0
420;2013-12-31T00:00:00+0100;3.5;0.0
421;2013-12-31T00:00:00+0100;3.5;0.0
422;2013-12-31T00:00:00+0100;3.5;0.0
423;2013-12-31T00:00:00+0100;3.5;0.0
424;2013-12-31T00:00:00+0100;3.5;0.0
425;2013-12-31T00:00:00+0100;3.5;0.0
426;2013-12-31T00:00:00+0100;3.5;0.0
427;2013-12-31T00:00:00+0100;3.5;0.0
428;2013-12-31T00:00:00+0100;3.5;0.0
429;2013-12-31T00:00:00+0100;3.5;0.0
430;2013-12-31T00:00:00+0100;3.5;0.0
431;2013-12-31T00:00:00+0100;3.5;0.0
432;2013-12-31T00:00:00+0100;3.5;0.0
433;2013-12-31T00:00:00+0100;3.5;0.0
434;2013-12-31T00:00:00+0100;3.5;0.0
435;2013-12-31T00:00:00+0100;3.5;0.0
436;2013-12-31T00:00:00+0100;3.5;0.0
437;2013-12-31T00:00:00+0100;3.5;0.0
438;2013-12-31T00:00:00+0100;3.5;0.0
439;2013-12-31T00:00:00+0100;3.5;0.0
440;2013-12-31T00:00:00+0100;3.5;0.0
441;2013-12-31T00:00:00+0100;3.5;0.0
442;2013-12-31T00:00:00+0100;3.5;0.0
443;2013-12-31T00:00:00+0100;3.5;0.0
444;2013-12-31T00:00:00+0100;3.5;0.0
445;2013-12-31T00:00:00+0100;3.5;0.0
446;2013-12-31T00:00:00+0100;3.5;0.0
447;2013-12-31T00:00:00+0100;3.5;0.0
448;2013-12-31T00:00:00+0100;3.5;0.0
449;2013-12-31T00:00:00+0100;3.5;0.0
450;2013-12-31T00:00:00+0100;3.5;0.0
451;2013-12-31T00:00:00+0100;3.5;0.0
452;2013-12-31T00:00:00+0100;3.5;0.0
453;2013-12-31T00:00:00+0100;3.5;0.0
454;2013-12-31T00:00:00+0100;3.5;0.0
455;2013-12-31T00:00:00+0100;3.5;0.0
